2025-04-24 21:40:39,690 | INFO | HGR | Started running app...
        raise ValueError(

    ValueError: Input 0 of layer "sequential" is incompatible with the layer: expected shape=(None, 100, 6), found shape=(None, 36)

2025-05-02 03:08:34,711 | INFO | werkzeug | 127.0.0.1 - - [02/May/2025 03:08:34] "[35m[1mPOST /predict HTTP/1.1[0m" 500 -
2025-05-02 03:08:34,801 | ERROR | src.deploy.app | Error in prediction: in user code:

    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\engine\training.py", line 2440, in predict_function  *
        return step_function(self, iterator)
    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\engine\training.py", line 2425, in step_function  **
        outputs = model.distribute_strategy.run(run_step, args=(data,))
    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\engine\training.py", line 2413, in run_step  **
        outputs = model.predict_step(data)
    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\engine\training.py", line 2381, in predict_step
        return self(x, training=False)
    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\utils\traceback_utils.py", line 70, in error_handler
        raise e.with_traceback(filtered_tb) from None
    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\engine\input_spec.py", line 298, in assert_input_compatibility
        raise ValueError(

    ValueError: Input 0 of layer "sequential" is incompatible with the layer: expected shape=(None, 100, 6), found shape=(None, 36)

2025-05-02 03:08:34,802 | INFO | werkzeug | 127.0.0.1 - - [02/May/2025 03:08:34] "[35m[1mPOST /predict HTTP/1.1[0m" 500 -
2025-05-02 03:08:34,904 | ERROR | src.deploy.app | Error in prediction: in user code:

    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\engine\training.py", line 2440, in predict_function  *
        return step_function(self, iterator)
    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\engine\training.py", line 2425, in step_function  **
        outputs = model.distribute_strategy.run(run_step, args=(data,))
    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\engine\training.py", line 2413, in run_step  **
        outputs = model.predict_step(data)
    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\engine\training.py", line 2381, in predict_step
        return self(x, training=False)
    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\utils\traceback_utils.py", line 70, in error_handler
        raise e.with_traceback(filtered_tb) from None
    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\engine\input_spec.py", line 298, in assert_input_compatibility
        raise ValueError(

    ValueError: Input 0 of layer "sequential" is incompatible with the layer: expected shape=(None, 100, 6), found shape=(None, 36)

2025-05-02 03:08:34,904 | INFO | werkzeug | 127.0.0.1 - - [02/May/2025 03:08:34] "[35m[1mPOST /predict HTTP/1.1[0m" 500 -
2025-05-02 03:08:35,003 | ERROR | src.deploy.app | Error in prediction: in user code:

    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\engine\training.py", line 2440, in predict_function  *
        return step_function(self, iterator)
    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\engine\training.py", line 2425, in step_function  **
        outputs = model.distribute_strategy.run(run_step, args=(data,))
    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\engine\training.py", line 2413, in run_step  **
        outputs = model.predict_step(data)
    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\engine\training.py", line 2381, in predict_step
        return self(x, training=False)
    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\utils\traceback_utils.py", line 70, in error_handler
        raise e.with_traceback(filtered_tb) from None
    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\engine\input_spec.py", line 298, in assert_input_compatibility
        raise ValueError(

    ValueError: Input 0 of layer "sequential" is incompatible with the layer: expected shape=(None, 100, 6), found shape=(None, 36)

2025-05-02 03:08:35,004 | INFO | werkzeug | 127.0.0.1 - - [02/May/2025 03:08:35] "[35m[1mPOST /predict HTTP/1.1[0m" 500 -
2025-05-02 03:08:35,104 | ERROR | src.deploy.app | Error in prediction: in user code:

    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\engine\training.py", line 2440, in predict_function  *
        return step_function(self, iterator)
    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\engine\training.py", line 2425, in step_function  **
        outputs = model.distribute_strategy.run(run_step, args=(data,))
    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\engine\training.py", line 2413, in run_step  **
        outputs = model.predict_step(data)
    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\engine\training.py", line 2381, in predict_step
        return self(x, training=False)
    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\utils\traceback_utils.py", line 70, in error_handler
        raise e.with_traceback(filtered_tb) from None
    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\engine\input_spec.py", line 298, in assert_input_compatibility
        raise ValueError(

    ValueError: Input 0 of layer "sequential" is incompatible with the layer: expected shape=(None, 100, 6), found shape=(None, 36)

2025-05-02 03:08:35,105 | INFO | werkzeug | 127.0.0.1 - - [02/May/2025 03:08:35] "[35m[1mPOST /predict HTTP/1.1[0m" 500 -
2025-05-02 03:08:35,206 | ERROR | src.deploy.app | Error in prediction: in user code:

    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\engine\training.py", line 2440, in predict_function  *
        return step_function(self, iterator)
    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\engine\training.py", line 2425, in step_function  **
        outputs = model.distribute_strategy.run(run_step, args=(data,))
    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\engine\training.py", line 2413, in run_step  **
        outputs = model.predict_step(data)
    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\engine\training.py", line 2381, in predict_step
        return self(x, training=False)
    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\utils\traceback_utils.py", line 70, in error_handler
        raise e.with_traceback(filtered_tb) from None
    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\engine\input_spec.py", line 298, in assert_input_compatibility
        raise ValueError(

    ValueError: Input 0 of layer "sequential" is incompatible with the layer: expected shape=(None, 100, 6), found shape=(None, 36)

2025-05-02 03:08:35,207 | INFO | werkzeug | 127.0.0.1 - - [02/May/2025 03:08:35] "[35m[1mPOST /predict HTTP/1.1[0m" 500 -
2025-05-02 03:08:35,311 | ERROR | src.deploy.app | Error in prediction: in user code:

    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\engine\training.py", line 2440, in predict_function  *
        return step_function(self, iterator)
    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\engine\training.py", line 2425, in step_function  **
        outputs = model.distribute_strategy.run(run_step, args=(data,))
    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\engine\training.py", line 2413, in run_step  **
        outputs = model.predict_step(data)
    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\engine\training.py", line 2381, in predict_step
        return self(x, training=False)
    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\utils\traceback_utils.py", line 70, in error_handler
        raise e.with_traceback(filtered_tb) from None
    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\engine\input_spec.py", line 298, in assert_input_compatibility
        raise ValueError(

    ValueError: Input 0 of layer "sequential" is incompatible with the layer: expected shape=(None, 100, 6), found shape=(None, 36)

2025-05-02 03:08:35,312 | INFO | werkzeug | 127.0.0.1 - - [02/May/2025 03:08:35] "[35m[1mPOST /predict HTTP/1.1[0m" 500 -
2025-05-02 03:08:35,413 | ERROR | src.deploy.app | Error in prediction: in user code:

    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\engine\training.py", line 2440, in predict_function  *
        return step_function(self, iterator)
    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\engine\training.py", line 2425, in step_function  **
        outputs = model.distribute_strategy.run(run_step, args=(data,))
    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\engine\training.py", line 2413, in run_step  **
        outputs = model.predict_step(data)
    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\engine\training.py", line 2381, in predict_step
        return self(x, training=False)
    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\utils\traceback_utils.py", line 70, in error_handler
        raise e.with_traceback(filtered_tb) from None
    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\engine\input_spec.py", line 298, in assert_input_compatibility
        raise ValueError(

    ValueError: Input 0 of layer "sequential" is incompatible with the layer: expected shape=(None, 100, 6), found shape=(None, 36)

2025-05-02 03:08:35,414 | INFO | werkzeug | 127.0.0.1 - - [02/May/2025 03:08:35] "[35m[1mPOST /predict HTTP/1.1[0m" 500 -
2025-05-02 03:08:35,522 | ERROR | src.deploy.app | Error in prediction: in user code:

    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\engine\training.py", line 2440, in predict_function  *
        return step_function(self, iterator)
    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\engine\training.py", line 2425, in step_function  **
        outputs = model.distribute_strategy.run(run_step, args=(data,))
    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\engine\training.py", line 2413, in run_step  **
        outputs = model.predict_step(data)
    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\engine\training.py", line 2381, in predict_step
        return self(x, training=False)
    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\utils\traceback_utils.py", line 70, in error_handler
        raise e.with_traceback(filtered_tb) from None
    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\engine\input_spec.py", line 298, in assert_input_compatibility
        raise ValueError(

    ValueError: Input 0 of layer "sequential" is incompatible with the layer: expected shape=(None, 100, 6), found shape=(None, 36)

2025-05-02 03:08:35,523 | INFO | werkzeug | 127.0.0.1 - - [02/May/2025 03:08:35] "[35m[1mPOST /predict HTTP/1.1[0m" 500 -
2025-05-02 03:08:35,620 | ERROR | src.deploy.app | Error in prediction: in user code:

    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\engine\training.py", line 2440, in predict_function  *
        return step_function(self, iterator)
    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\engine\training.py", line 2425, in step_function  **
        outputs = model.distribute_strategy.run(run_step, args=(data,))
    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\engine\training.py", line 2413, in run_step  **
        outputs = model.predict_step(data)
    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\engine\training.py", line 2381, in predict_step
        return self(x, training=False)
    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\utils\traceback_utils.py", line 70, in error_handler
        raise e.with_traceback(filtered_tb) from None
    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\engine\input_spec.py", line 298, in assert_input_compatibility
        raise ValueError(

    ValueError: Input 0 of layer "sequential" is incompatible with the layer: expected shape=(None, 100, 6), found shape=(None, 36)

2025-05-02 03:08:35,621 | INFO | werkzeug | 127.0.0.1 - - [02/May/2025 03:08:35] "[35m[1mPOST /predict HTTP/1.1[0m" 500 -
2025-05-02 03:08:35,724 | ERROR | src.deploy.app | Error in prediction: in user code:

    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\engine\training.py", line 2440, in predict_function  *
        return step_function(self, iterator)
    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\engine\training.py", line 2425, in step_function  **
        outputs = model.distribute_strategy.run(run_step, args=(data,))
    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\engine\training.py", line 2413, in run_step  **
        outputs = model.predict_step(data)
    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\engine\training.py", line 2381, in predict_step
        return self(x, training=False)
    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\utils\traceback_utils.py", line 70, in error_handler
        raise e.with_traceback(filtered_tb) from None
    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\engine\input_spec.py", line 298, in assert_input_compatibility
        raise ValueError(

    ValueError: Input 0 of layer "sequential" is incompatible with the layer: expected shape=(None, 100, 6), found shape=(None, 36)

2025-05-02 03:08:35,725 | INFO | werkzeug | 127.0.0.1 - - [02/May/2025 03:08:35] "[35m[1mPOST /predict HTTP/1.1[0m" 500 -
2025-05-02 03:08:35,827 | ERROR | src.deploy.app | Error in prediction: in user code:

    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\engine\training.py", line 2440, in predict_function  *
        return step_function(self, iterator)
    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\engine\training.py", line 2425, in step_function  **
        outputs = model.distribute_strategy.run(run_step, args=(data,))
    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\engine\training.py", line 2413, in run_step  **
        outputs = model.predict_step(data)
    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\engine\training.py", line 2381, in predict_step
        return self(x, training=False)
    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\utils\traceback_utils.py", line 70, in error_handler
        raise e.with_traceback(filtered_tb) from None
    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\engine\input_spec.py", line 298, in assert_input_compatibility
        raise ValueError(

    ValueError: Input 0 of layer "sequential" is incompatible with the layer: expected shape=(None, 100, 6), found shape=(None, 36)

2025-05-02 03:08:35,827 | INFO | werkzeug | 127.0.0.1 - - [02/May/2025 03:08:35] "[35m[1mPOST /predict HTTP/1.1[0m" 500 -
2025-05-02 03:08:35,927 | ERROR | src.deploy.app | Error in prediction: in user code:

    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\engine\training.py", line 2440, in predict_function  *
        return step_function(self, iterator)
    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\engine\training.py", line 2425, in step_function  **
        outputs = model.distribute_strategy.run(run_step, args=(data,))
    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\engine\training.py", line 2413, in run_step  **
        outputs = model.predict_step(data)
    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\engine\training.py", line 2381, in predict_step
        return self(x, training=False)
    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\utils\traceback_utils.py", line 70, in error_handler
        raise e.with_traceback(filtered_tb) from None
    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\engine\input_spec.py", line 298, in assert_input_compatibility
        raise ValueError(

    ValueError: Input 0 of layer "sequential" is incompatible with the layer: expected shape=(None, 100, 6), found shape=(None, 36)

2025-05-02 03:08:35,928 | INFO | werkzeug | 127.0.0.1 - - [02/May/2025 03:08:35] "[35m[1mPOST /predict HTTP/1.1[0m" 500 -
2025-05-02 03:08:36,029 | ERROR | src.deploy.app | Error in prediction: in user code:

    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\engine\training.py", line 2440, in predict_function  *
        return step_function(self, iterator)
    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\engine\training.py", line 2425, in step_function  **
        outputs = model.distribute_strategy.run(run_step, args=(data,))
    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\engine\training.py", line 2413, in run_step  **
        outputs = model.predict_step(data)
    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\engine\training.py", line 2381, in predict_step
        return self(x, training=False)
    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\utils\traceback_utils.py", line 70, in error_handler
        raise e.with_traceback(filtered_tb) from None
    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\engine\input_spec.py", line 298, in assert_input_compatibility
        raise ValueError(

    ValueError: Input 0 of layer "sequential" is incompatible with the layer: expected shape=(None, 100, 6), found shape=(None, 36)

2025-05-02 03:08:36,029 | INFO | werkzeug | 127.0.0.1 - - [02/May/2025 03:08:36] "[35m[1mPOST /predict HTTP/1.1[0m" 500 -
2025-05-02 03:08:36,137 | ERROR | src.deploy.app | Error in prediction: in user code:

    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\engine\training.py", line 2440, in predict_function  *
        return step_function(self, iterator)
    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\engine\training.py", line 2425, in step_function  **
        outputs = model.distribute_strategy.run(run_step, args=(data,))
    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\engine\training.py", line 2413, in run_step  **
        outputs = model.predict_step(data)
    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\engine\training.py", line 2381, in predict_step
        return self(x, training=False)
    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\utils\traceback_utils.py", line 70, in error_handler
        raise e.with_traceback(filtered_tb) from None
    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\engine\input_spec.py", line 298, in assert_input_compatibility
        raise ValueError(

    ValueError: Input 0 of layer "sequential" is incompatible with the layer: expected shape=(None, 100, 6), found shape=(None, 36)

2025-05-02 03:08:36,138 | INFO | werkzeug | 127.0.0.1 - - [02/May/2025 03:08:36] "[35m[1mPOST /predict HTTP/1.1[0m" 500 -
2025-05-02 03:08:36,230 | ERROR | src.deploy.app | Error in prediction: in user code:

    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\engine\training.py", line 2440, in predict_function  *
        return step_function(self, iterator)
    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\engine\training.py", line 2425, in step_function  **
        outputs = model.distribute_strategy.run(run_step, args=(data,))
    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\engine\training.py", line 2413, in run_step  **
        outputs = model.predict_step(data)
    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\engine\training.py", line 2381, in predict_step
        return self(x, training=False)
    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\utils\traceback_utils.py", line 70, in error_handler
        raise e.with_traceback(filtered_tb) from None
    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\engine\input_spec.py", line 298, in assert_input_compatibility
        raise ValueError(

    ValueError: Input 0 of layer "sequential" is incompatible with the layer: expected shape=(None, 100, 6), found shape=(None, 36)

2025-05-02 03:08:36,231 | INFO | werkzeug | 127.0.0.1 - - [02/May/2025 03:08:36] "[35m[1mPOST /predict HTTP/1.1[0m" 500 -
2025-05-02 03:08:36,333 | ERROR | src.deploy.app | Error in prediction: in user code:

    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\engine\training.py", line 2440, in predict_function  *
        return step_function(self, iterator)
    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\engine\training.py", line 2425, in step_function  **
        outputs = model.distribute_strategy.run(run_step, args=(data,))
    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\engine\training.py", line 2413, in run_step  **
        outputs = model.predict_step(data)
    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\engine\training.py", line 2381, in predict_step
        return self(x, training=False)
    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\utils\traceback_utils.py", line 70, in error_handler
        raise e.with_traceback(filtered_tb) from None
    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\engine\input_spec.py", line 298, in assert_input_compatibility
        raise ValueError(

    ValueError: Input 0 of layer "sequential" is incompatible with the layer: expected shape=(None, 100, 6), found shape=(None, 36)

2025-05-02 03:08:36,334 | INFO | werkzeug | 127.0.0.1 - - [02/May/2025 03:08:36] "[35m[1mPOST /predict HTTP/1.1[0m" 500 -
2025-05-02 03:08:36,437 | ERROR | src.deploy.app | Error in prediction: in user code:

    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\engine\training.py", line 2440, in predict_function  *
        return step_function(self, iterator)
    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\engine\training.py", line 2425, in step_function  **
        outputs = model.distribute_strategy.run(run_step, args=(data,))
    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\engine\training.py", line 2413, in run_step  **
        outputs = model.predict_step(data)
    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\engine\training.py", line 2381, in predict_step
        return self(x, training=False)
    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\utils\traceback_utils.py", line 70, in error_handler
        raise e.with_traceback(filtered_tb) from None
    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\engine\input_spec.py", line 298, in assert_input_compatibility
        raise ValueError(

    ValueError: Input 0 of layer "sequential" is incompatible with the layer: expected shape=(None, 100, 6), found shape=(None, 36)

2025-05-02 03:08:36,439 | INFO | werkzeug | 127.0.0.1 - - [02/May/2025 03:08:36] "[35m[1mPOST /predict HTTP/1.1[0m" 500 -
2025-05-02 03:08:36,549 | ERROR | src.deploy.app | Error in prediction: in user code:

    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\engine\training.py", line 2440, in predict_function  *
        return step_function(self, iterator)
    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\engine\training.py", line 2425, in step_function  **
        outputs = model.distribute_strategy.run(run_step, args=(data,))
    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\engine\training.py", line 2413, in run_step  **
        outputs = model.predict_step(data)
    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\engine\training.py", line 2381, in predict_step
        return self(x, training=False)
    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\utils\traceback_utils.py", line 70, in error_handler
        raise e.with_traceback(filtered_tb) from None
    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\engine\input_spec.py", line 298, in assert_input_compatibility
        raise ValueError(

    ValueError: Input 0 of layer "sequential" is incompatible with the layer: expected shape=(None, 100, 6), found shape=(None, 36)

2025-05-02 03:08:36,550 | INFO | werkzeug | 127.0.0.1 - - [02/May/2025 03:08:36] "[35m[1mPOST /predict HTTP/1.1[0m" 500 -
2025-05-02 03:08:36,642 | ERROR | src.deploy.app | Error in prediction: in user code:

    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\engine\training.py", line 2440, in predict_function  *
        return step_function(self, iterator)
    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\engine\training.py", line 2425, in step_function  **
        outputs = model.distribute_strategy.run(run_step, args=(data,))
    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\engine\training.py", line 2413, in run_step  **
        outputs = model.predict_step(data)
    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\engine\training.py", line 2381, in predict_step
        return self(x, training=False)
    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\utils\traceback_utils.py", line 70, in error_handler
        raise e.with_traceback(filtered_tb) from None
    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\engine\input_spec.py", line 298, in assert_input_compatibility
        raise ValueError(

    ValueError: Input 0 of layer "sequential" is incompatible with the layer: expected shape=(None, 100, 6), found shape=(None, 36)

2025-05-02 03:08:36,644 | INFO | werkzeug | 127.0.0.1 - - [02/May/2025 03:08:36] "[35m[1mPOST /predict HTTP/1.1[0m" 500 -
2025-05-02 03:08:36,782 | ERROR | src.deploy.app | Error in prediction: in user code:

    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\engine\training.py", line 2440, in predict_function  *
        return step_function(self, iterator)
    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\engine\training.py", line 2425, in step_function  **
        outputs = model.distribute_strategy.run(run_step, args=(data,))
    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\engine\training.py", line 2413, in run_step  **
        outputs = model.predict_step(data)
    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\engine\training.py", line 2381, in predict_step
        return self(x, training=False)
    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\utils\traceback_utils.py", line 70, in error_handler
        raise e.with_traceback(filtered_tb) from None
    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\engine\input_spec.py", line 298, in assert_input_compatibility
        raise ValueError(

    ValueError: Input 0 of layer "sequential" is incompatible with the layer: expected shape=(None, 100, 6), found shape=(None, 36)

2025-05-02 03:08:36,783 | INFO | werkzeug | 127.0.0.1 - - [02/May/2025 03:08:36] "[35m[1mPOST /predict HTTP/1.1[0m" 500 -
2025-05-02 03:08:36,874 | ERROR | src.deploy.app | Error in prediction: in user code:

    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\engine\training.py", line 2440, in predict_function  *
        return step_function(self, iterator)
    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\engine\training.py", line 2425, in step_function  **
        outputs = model.distribute_strategy.run(run_step, args=(data,))
    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\engine\training.py", line 2413, in run_step  **
        outputs = model.predict_step(data)
    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\engine\training.py", line 2381, in predict_step
        return self(x, training=False)
    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\utils\traceback_utils.py", line 70, in error_handler
        raise e.with_traceback(filtered_tb) from None
    File "C:\Users\hp zbook\anaconda3\envs\gesture_env\lib\site-packages\keras\src\engine\input_spec.py", line 298, in assert_input_compatibility
        raise ValueError(

    ValueError: Input 0 of layer "sequential" is incompatible with the layer: expected shape=(None, 100, 6), found shape=(None, 36)

2025-05-02 03:08:36,874 | INFO | werkzeug | 127.0.0.1 - - [02/May/2025 03:08:36] "[35m[1mPOST /predict HTTP/1.1[0m" 500 -
